step,model,assigned_layer,server_id,datarate,sinr,ping_ms,speed,rsrp_dbm,rssi_dbm,jitter,cpu_demand,memory_demand,latency_ms,processing_latency_ms,base_latency_ms,distance,energy_consumption,cost,degraded
544,gradient_boosting,Cloud,7,42600000.0,17.538964008074228,555.936543488743,2.391862896484531,-104.15285472041317,-73.18380517338817,0.0010820740908363772,42,239,181.9002585292146,0.21000000000000002,181.6902585292146,131.6902585292146,33.19,0.001388888888888889,False
545,gradient_boosting,Cloud,7,36100000.0,17.697185262202215,1690.5283145399112,2.2893466024325213,-101.74827806763224,-73.2768915706548,-0.0005785368765969215,36,228,182.7639779306552,0.18000000000000002,182.58397793065518,132.58397793065518,33.61,0.001388888888888889,False
546,gradient_boosting,Cloud,7,36100000.0,17.360998958635392,481.74246534575013,2.634674501637776,-102.98165614701725,-73.51708871194614,0.0013234509294218226,36,263,181.411938059903,0.18000000000000002,181.231938059903,131.231938059903,33.97,0.001388888888888889,False
547,gradient_boosting,Cloud,7,34900000.0,18.21753121384094,334.69129795003386,2.237402551471167,-103.33253459071493,-73.33735211275159,-0.00036074726922695087,34,223,181.33752573588194,0.17,181.16752573588195,131.16752573588195,34.33,0.001388888888888889,False
548,gradient_boosting,Cloud,7,35600000.0,18.218832247554882,3513.0840730675786,2.652045599617324,-102.99377815134503,-72.96019293303392,0.0002995077158540601,35,265,181.61240747429053,0.175,181.43740747429052,131.43740747429052,34.67,0.001388888888888889,False
549,gradient_boosting,Edge,2,40000000.0,18.272648496702523,-246.00125773001037,2.762781129610009,-101.90924026077874,-73.19303088420457,0.0008486093777859929,40,276,8.851652553448652,2.5,6.351652553448651,13.516525534486506,6.812500000000001,0.0001388888888888889,False
550,gradient_boosting,Cloud,7,39800000.0,18.453030899827038,2366.3671176104194,2.477439392726795,-102.34479514239196,-73.33231182959275,0.003780143620792297,39,247,181.08457583836432,0.195,180.88957583836432,130.88957583836432,35.02,0.001388888888888889,False
551,gradient_boosting,Cloud,7,36700000.0,17.542251499962624,590.335233958703,2.8118943340040117,-102.85119007931533,-72.28866231792483,0.0012642415876055672,36,281,181.40386169251065,0.18000000000000002,181.22386169251064,131.22386169251064,35.41,0.001388888888888889,False
552,gradient_boosting,Cloud,7,32600000.0,18.036727183112834,450.34058596697326,2.933676297409609,-101.86513085167044,-73.67303286395423,0.00030671007374707493,32,293,181.5794931456659,0.16,181.4194931456659,131.4194931456659,35.77,0.001388888888888889,False
553,gradient_boosting,Edge,4,32200000.000000004,18.60146678626199,-2742.9131118464907,2.4745638412757844,-101.99236951957798,-73.87732114840556,0.0007561224324107592,32,247,9.104170656920546,2.0,7.104170656920546,21.04170656920546,6.9125000000000005,0.0001388888888888889,False
554,gradient_boosting,Edge,3,25500000.0,18.00459179248982,-1275.8168325294237,2.639929652757634,-103.25355704923076,-73.57083232376137,0.00023467159751076284,25,263,7.589954027947529,1.5625,6.027454027947529,10.274540279475296,7.074999999999999,0.0001388888888888889,False
555,gradient_boosting,Cloud,7,33400000.0,17.78006780968859,289.02268630824267,2.574172103414096,-104.09366151435646,-73.68931014517526,0.00022005856094471567,33,257,180.43546904144267,0.165,180.27046904144268,130.27046904144268,36.089999999999996,0.001388888888888889,False
556,gradient_boosting,Edge,1,33700000.0,18.171880827312876,-1.2996885951486092,2.1548476170828597,-102.67690039143739,-72.83602310352818,0.00040391847039896215,33,215,8.901786164876896,2.0625,6.839286164876896,18.392861648768957,7.0874999999999995,0.0001388888888888889,False
557,gradient_boosting,Cloud,7,19200000.0,17.63361397479781,1159.2945974710237,2.113015241887977,-103.57357778989245,-72.4903854651191,0.0018996712308703154,19,211,182.63554487271927,0.095,182.54054487271927,132.54054487271927,36.42,0.001388888888888889,False
558,gradient_boosting,Edge,2,26800000.0,17.638644458452795,-1620.3540232050168,2.51918778682711,-103.06228575335402,-72.90604621459357,0.0010251709377839615,26,251,8.112427889417123,1.625,6.487427889417123,14.874278894171235,7.3125,0.0001388888888888889,False
559,gradient_boosting,Cloud,7,36000000.0,18.299856968006022,152.11521737519655,2.6696412150609143,-102.30507219982552,-72.51071199431694,0.0014951062253114626,36,266,182.29962421725998,0.18000000000000002,182.11962421725997,132.11962421725997,36.61,0.001388888888888889,False
560,gradient_boosting,Edge,4,22100000.0,18.17151672285719,-2382.273683270693,2.5959158124944812,-103.34091244705166,-72.2865178471388,0.0009306859464365795,22,259,8.53279696981279,1.375,7.1577969698127895,21.577969698127887,7.3125,0.0001388888888888889,False
561,gradient_boosting,Edge,3,20700000.0,17.88591216255589,-2653.188785211569,2.1668624672787336,-101.98850169779823,-72.86632370199659,0.0004778682258334753,20,216,7.274930985408443,1.25,6.024930985408443,10.249309854084432,7.387499999999999,0.0001388888888888889,False
562,gradient_boosting,Fog,5,24700000.0,17.799600211677593,1902.0897699261584,2.7272783949646455,-102.47177010018554,-72.68153244695436,0.0011489516880664721,24,272,46.071360364571504,0.375,45.696360364571504,61.392720729143015,6.7265625,0.0002777777777777778,False
563,gradient_boosting,Cloud,7,36500000.0,17.76222329926842,610.1961408601677,2.9035088576705057,-102.93550560708593,-72.81796907189386,0.00044268765653017786,36,290,181.1534141613499,0.18000000000000002,180.9734141613499,130.9734141613499,36.970000000000006,0.001388888888888889,False
564,gradient_boosting,Cloud,7,35300000.0,17.370366390073976,1704.218540530911,2.5467980400846146,-103.09435947198831,-72.89058823401119,-0.0005668054011087061,35,254,181.77270501113736,0.175,181.59770501113735,131.59770501113735,37.330000000000005,0.001388888888888889,False
565,gradient_boosting,Cloud,7,36300000.0,17.43944323471827,465.09567648724135,2.9711921253399995,-102.33114580086765,-73.49933568482243,0.0005092925559283322,36,297,180.48018378206766,0.18000000000000002,180.30018378206765,130.30018378206765,37.68,0.001388888888888889,False
566,gradient_boosting,Cloud,7,32600000.0,18.086457596357903,267.48010787667494,2.633073065646433,-103.69263172545342,-72.63468866906642,0.0025306438088880784,32,263,181.31503367939592,0.16,181.15503367939593,131.15503367939593,38.04,0.001388888888888889,False
567,gradient_boosting,Cloud,7,29000000.0,18.101764991411887,4528.888639216733,2.8314988595598494,-103.17375422566408,-72.59233002028208,-8.089752893199043e-05,29,283,183.87847880439335,0.145,183.73347880439334,133.73347880439334,38.36,0.001388888888888889,False
568,gradient_boosting,Cloud,7,27100000.0,18.52940880619077,499.6656251711685,2.6374790344447305,-102.6986829122976,-72.98116956026311,8.217684496511691e-05,27,263,180.59635084550303,0.135,180.46135084550303,130.46135084550303,38.65,0.001388888888888889,False
569,gradient_boosting,Cloud,7,33400000.0,17.507139402886086,569.0235455987606,2.757446660613426,-103.55645326514461,-73.04737841835376,0.0013168362265959343,33,275,181.5028550212272,0.165,181.3378550212272,131.3378550212272,38.92,0.001388888888888889,False
570,gradient_boosting,Cloud,7,23400000.0,18.06347076952145,526.5604699268188,3.009433943789229,-102.45637699924097,-73.41696696107711,-0.0005240485187168977,23,300,181.77007330828044,0.115,181.65507330828044,131.65507330828044,39.25,0.001388888888888889,False
571,gradient_boosting,Edge,1,25900000.0,18.031804532839008,-1539.3052121854257,2.8263708085423973,-103.74362046768503,-72.30927340554955,0.00019777038920245927,25,282,8.374355744444951,1.5625,6.811855744444952,18.11855744444952,7.5,0.0001388888888888889,False
572,gradient_boosting,Cloud,7,23600000.0,17.67264879701662,78.20276148808114,2.671830777458281,-104.01288803892712,-72.991923518586,0.0005698731274071053,23,267,182.71125332046432,0.115,182.5962533204643,132.5962533204643,39.480000000000004,0.001388888888888889,False
573,gradient_boosting,Fog,6,19400000.0,17.78544240171451,1401.943940987177,3.098151573456807,-102.56131414826727,-73.37423834417125,9.086887918889343e-05,19,309,52.813536354081144,0.296875,52.516661354081144,75.03332270816229,6.953125,0.0002777777777777778,False
574,gradient_boosting,Fog,5,15200000.0,17.93931029675546,260.11334476292507,2.7860532116481425,-103.18160855500417,-73.14273844175978,0.0028677751885820223,15,278,45.94005424702408,0.234375,45.70567924702408,61.411358494048166,6.9140625,0.0002777777777777778,False
575,gradient_boosting,Fog,6,16300000.0,17.495968146441992,1319.5452575840147,2.7708138618384606,-103.27414457760439,-72.39759514637939,0.0022533783085070605,16,277,53.1690319732597,0.25,52.9190319732597,75.8380639465194,7.1015625,0.0002777777777777778,False
576,gradient_boosting,Cloud,7,26700000.0,18.204265942512514,210.3558632815242,3.1439828187452115,-101.94738073357256,-72.49742307978647,0.0015731111882262803,26,314,182.28168198898496,0.12999999999999998,182.15168198898496,132.15168198898496,39.71,0.001388888888888889,False
577,gradient_boosting,Cloud,7,23000000.0,17.575330364909973,694.6734450547037,3.177851703127046,-102.52590781361836,-72.64320368036725,-5.189490946991569e-05,23,317,181.09217013975407,0.115,180.97717013975407,130.97717013975407,39.97,0.001388888888888889,False
578,gradient_boosting,Edge,2,16600000.000000002,18.24093059974525,-206.66150146154098,3.2239807407899637,-103.56998551463174,-72.32084433069889,0.0010442333940676723,16,322,7.4151875339858515,1.0,6.4151875339858515,14.151875339858517,7.6375,0.0001388888888888889,False
579,gradient_boosting,Cloud,7,20300000.0,17.602300746831357,2513.5021374698913,3.3961603811759797,-103.8000087755826,-73.00554932723763,0.0010857760093838024,20,339,182.35820851374297,0.1,182.25820851374297,132.25820851374297,40.2,0.001388888888888889,False
580,gradient_boosting,Edge,4,20600000.0,18.376902273671583,-766.8352216584015,2.755292296330039,-103.34052814185453,-73.68469646151972,-5.12715313299634e-05,20,275,8.559146717880797,1.25,7.309146717880796,23.091467178807957,7.5874999999999995,0.0001388888888888889,False
581,gradient_boosting,Edge,3,26000000.0,17.970116790792435,-816.2862260740267,3.517595963752397,-103.90179537511203,-72.35913532823315,0.0003755584622255983,26,351,7.506564437174009,1.625,5.881564437174009,8.815644371740088,7.6375,0.0001388888888888889,False
582,gradient_boosting,Fog,5,14900000.0,17.715826808411595,257.87455731963337,3.445601507072121,-101.56537854367537,-72.93119031324294,0.0007456582687655412,14,344,46.194726205210316,0.21875,45.975976205210316,61.95195241042064,7.03125,0.0002777777777777778,False
583,gradient_boosting,Fog,5,14800000.0,18.416431141817288,565.5236742435537,2.983869130920896,-103.32942599055569,-72.27436012866563,0.0014813979077917161,14,298,46.37720331696163,0.21875,46.15845331696163,62.31690663392325,7.140625,0.0002777777777777778,False
584,gradient_boosting,Fog,6,15100000.0,17.561512643989527,1674.7177699969716,2.972230475203001,-102.46893579773726,-73.42806695312203,0.0018228758536968453,15,297,53.42265908911288,0.234375,53.18828408911288,76.37656817822575,7.2265625,0.0002777777777777778,False
585,gradient_boosting,Edge,1,20000000.0,17.64060342788649,-412.0658412432249,3.275321737671586,-103.51779979078735,-73.42160261383853,0.0002881603973373399,20,327,7.846599255996299,1.25,6.596599255996299,15.965992559962993,7.8125,0.0001388888888888889,False
586,gradient_boosting,Fog,5,18700000.0,17.866594143794288,589.0147258671725,3.3525042943432806,-103.16010060268289,-71.4513299744144,0.0018717767510687353,18,335,46.385968109680356,0.28125,46.104718109680356,62.20943621936071,7.25,0.0002777777777777778,False
587,gradient_boosting,Cloud,7,19200000.0,18.197451852067985,419.6832654264638,3.334308947636936,-103.2982474676935,-72.60587119980266,0.0005160163928680351,19,333,181.72612045241144,0.095,181.63112045241144,131.63112045241144,40.4,0.001388888888888889,False
588,gradient_boosting,Cloud,7,26500000.0,18.060876489970727,1848.6493083360108,3.438421767018273,-103.1540401311561,-73.62091775483182,0.000673906168752133,26,343,182.8893113985719,0.12999999999999998,182.7593113985719,132.7593113985719,40.59,0.001388888888888889,False
589,gradient_boosting,Cloud,7,25700000.0,17.73575431603832,838.7303482382865,3.168197818666064,-101.05626868179641,-72.67911059967786,0.0009120782364962953,25,316,182.07786081756163,0.125,181.95286081756163,131.95286081756163,40.849999999999994,0.001388888888888889,False
590,gradient_boosting,Cloud,7,24800000.0,18.900662570268658,1407.6692761095242,3.3833167702356146,-102.87621634470692,-72.95660406937905,-3.900199037821649e-05,24,338,181.8691914797434,0.12000000000000001,181.7491914797434,131.7491914797434,41.099999999999994,0.001388888888888889,False
591,gradient_boosting,Cloud,7,22800000.0,17.334089880229392,378.421257000766,3.2875546827500726,-101.69222128803463,-72.82959806130619,0.00040642884317004867,22,328,182.0489429265386,0.11,181.93894292653857,131.93894292653857,41.34,0.001388888888888889,False
592,gradient_boosting,Fog,6,16200000.0,17.600628335451507,1246.9465248442775,3.191337817130306,-102.43420383105193,-72.54293417506436,0.0006596428958589547,16,319,53.35828316825969,0.25,53.10828316825969,76.21656633651938,7.34375,0.0002777777777777778,False
593,gradient_boosting,Cloud,7,20400000.0,17.768490737501356,3919.245777515323,3.4068100998219273,-102.39470502637144,-72.24720938773278,0.00039562086487094354,20,340,182.82148942353587,0.1,182.72148942353587,132.72148942353587,41.56,0.001388888888888889,False
594,gradient_boosting,Edge,2,16700000.0,18.181499904857606,-1323.7239816871684,3.3195345958926636,-102.16050634749561,-73.27042972009666,0.0004391770445145662,16,331,7.470835243582937,1.0,6.470835243582937,14.70835243582937,7.8375,0.0001388888888888889,False
595,gradient_boosting,Fog,5,12500000.0,18.102394762518095,2145.1895962357185,3.419590003362253,-102.62018403670477,-73.45106009480814,0.0012231152152133717,12,341,46.19769383103507,0.1875,46.01019383103507,62.02038766207013,7.390625,0.0002777777777777778,False
596,gradient_boosting,Edge,4,15300000.0,18.503840676657305,-571.8238586918985,3.675756233279344,-102.70086778709852,-73.8227092083764,0.0017147539409143818,15,367,8.000590134526227,0.9375,7.0630901345262265,20.630901345262263,7.8375,0.0001388888888888889,False
597,gradient_boosting,Edge,3,16399999.999999998,18.882782805457996,-1462.7389699489863,3.139497388132265,-103.44465849434091,-72.26255186547392,0.0013021310934223486,16,313,6.995397668163698,1.0,5.995397668163698,9.953976681636984,7.9625,0.0001388888888888889,False
598,gradient_boosting,Edge,1,15200000.0,17.636845942957706,-2079.828751253835,3.6587395161774103,-103.12876984200902,-72.5191882057105,0.003094301706850683,15,365,7.765095453955202,0.9375,6.827595453955202,18.275954539552018,8.0625,0.0001388888888888889,False
599,gradient_boosting,Cloud,7,21900000.0,17.912580997724408,2018.2344263552782,3.29192447624844,-104.52750559549271,-72.7564716227739,0.0016908531801656894,21,329,182.09088170363148,0.10500000000000001,181.9858817036315,131.9858817036315,41.76,0.001388888888888889,False
600,gradient_boosting,Fog,6,14300000.0,18.514409866500454,961.900371037679,3.2940880988310153,-103.13538502017796,-73.9053538021212,0.0006438233800842329,14,329,53.29258744564461,0.21875,53.07383744564461,76.14767489128921,7.46875,0.0002777777777777778,False
601,gradient_boosting,Edge,2,10800000.0,17.98615229548493,-1487.2828592465207,3.2701728441750433,-101.64423475756601,-72.25749262100817,0.003043029274100207,10,327,7.083284845544345,0.625,6.458284845544345,14.582848455443447,8.0375,0.0001388888888888889,False
602,gradient_boosting,Edge,4,14200000.0,17.791641580040064,-1840.229007584364,3.546159305956773,-103.82556451195259,-73.28780699399047,0.0005530798386832203,14,354,8.049529908076588,0.875,7.174529908076588,21.74529908076588,8.025,0.0001388888888888889,False
603,gradient_boosting,Fog,5,15700000.0,17.636656543480328,1267.9247069693392,3.201397491397161,-105.44237684887193,-72.03574423141714,-0.00010065192533811765,15,320,46.34387256065592,0.234375,46.10949756065592,62.218995121311835,7.484375,0.0002777777777777778,False
604,gradient_boosting,Fog,6,14300000.0,18.280249476672893,846.8505243204991,3.360710467293476,-103.13416722613084,-76.58353821936609,0.0009084416786327653,14,336,53.17656577306927,0.21875,52.95781577306927,75.91563154613854,7.578125,0.0002777777777777778,False
605,gradient_boosting,Fog,5,16200000.0,17.897433386543494,733.9768532427701,3.2015183282042967,-103.24291587248028,-73.54462307732531,0.0018440243767716025,16,320,45.53490601762752,0.25,45.28490601762752,60.56981203525505,7.6015625,0.0002777777777777778,False
606,gradient_boosting,Fog,6,15700000.0,17.77968826598507,616.5077925938683,2.8817600729787243,-102.19798197870732,-72.47558341932714,0.0030879356978311344,15,288,52.94598396047408,0.234375,52.71160896047408,75.42321792094816,7.6875,0.0002777777777777778,False
607,gradient_boosting,Fog,5,16399999.999999998,18.124186264408152,2026.4358550074235,3.2290208141305348,-102.42489900552278,-72.85882017971625,0.0025569923463386887,16,322,46.28881345807186,0.25,46.03881345807186,62.07762691614371,7.7265625,0.0002777777777777778,False
608,gradient_boosting,Edge,3,15500000.0,17.98626843216004,-1689.1032447049724,3.0115763618006186,-103.5839958703389,-74.11867130986323,0.0014258048208191266,15,301,7.062798255861469,0.9375,6.125298255861469,11.252982558614688,8.1625,0.0001388888888888889,False
609,gradient_boosting,Edge,1,12100000.0,18.234020274585596,-894.4668605380909,3.096510202860353,-102.98798822463559,-73.20462662535681,0.0004302165232498477,12,309,7.484729015592221,0.75,6.734729015592221,17.347290155922202,8.25,0.0001388888888888889,False
610,gradient_boosting,Fog,6,11900000.0,18.177684616132243,1174.895676719377,3.1163101380472895,-102.95876516824312,-73.40278619393992,0.0013491667758539164,11,311,52.79386558441934,0.171875,52.62199058441934,75.24398116883869,7.8046875,0.0002777777777777778,False
611,gradient_boosting,Edge,4,11500000.0,17.9470936426031,-1509.1565277377244,3.6588395790315547,-102.63562928092051,-73.01900092958199,0.0013199433550573824,11,365,7.7686144119342515,0.6875,7.0811144119342515,20.811144119342508,8.200000000000001,0.0001388888888888889,False
612,gradient_boosting,Cloud,7,10300000.0,18.06005955477361,1633.810397098844,3.501804286242287,-102.68690983429137,-73.24950946487246,0.0027816066278715007,10,350,181.93594203290309,0.05,181.88594203290307,131.88594203290307,41.97,0.001388888888888889,False
613,gradient_boosting,Edge,2,12600000.0,17.49437511506593,-585.9069569309713,3.3366540809310883,-102.77229847081846,-72.54385151531818,0.0012267021270567285,12,333,7.258727793439141,0.75,6.508727793439141,15.08727793439141,8.1625,0.0001388888888888889,False
614,gradient_boosting,Fog,5,12300000.0,17.60888121288689,441.6318287581887,3.067391677011662,-103.81325365568412,-72.66801740340152,0.0014895428344107648,12,306,46.09569718356973,0.1875,45.90819718356973,61.816394367139466,7.851562499999999,0.0002777777777777778,False
615,gradient_boosting,Cloud,7,10800000.0,17.597098686378512,861.4458056971304,3.015859000823099,-103.25546492047519,-72.97900164248148,0.0005776359947916882,10,301,183.00964932641932,0.05,182.9596493264193,132.9596493264193,42.07,0.001388888888888889,False
616,gradient_boosting,Cloud,7,10800000.0,17.92003087381473,3666.3551825899726,3.3024184096170117,-103.44820928941145,-72.38151586653747,0.002913992966943597,10,330,180.546691196728,0.05,180.496691196728,130.496691196728,42.17,0.001388888888888889,False
617,gradient_boosting,Cloud,7,10700000.0,18.15787050685097,181.15821690158634,3.2956371569252076,-103.88117573025806,-73.63134216014159,0.0014616135629753797,10,329,181.89346208057353,0.05,181.84346208057352,131.84346208057352,42.27,0.001388888888888889,False
618,gradient_boosting,Edge,3,12400000.0,18.31995385943989,-985.6807377722246,3.5363782340202636,-101.82411153763505,-73.06347418767457,0.0004920386304505604,12,353,6.830886572127524,0.75,6.080886572127524,10.808865721275236,8.35,0.0001388888888888889,False
619,gradient_boosting,Fog,6,11000000.0,17.85201310265549,734.7638978860458,2.4827605453158625,-102.3687265224022,-72.8004346746379,0.0013534944748214085,11,248,53.81828603671174,0.171875,53.64641103671174,77.29282207342348,7.890625,0.0002777777777777778,False
620,gradient_boosting,Edge,2,10100000.0,17.882543334781634,-1327.6869219521188,2.961530953650611,-102.40594273527705,-72.76875188982714,0.001104616295635633,10,296,7.016268517870333,0.625,6.391268517870333,13.912685178703327,8.3125,0.0001388888888888889,False
621,gradient_boosting,Cloud,7,10300000.0,18.402654461273997,1973.617744440391,2.4601000274678126,-103.87421561869216,-73.00824131853771,0.000925155293138166,10,246,183.47617742589733,0.05,183.42617742589732,133.42617742589732,42.37,0.001388888888888889,False
622,gradient_boosting,Cloud,7,10900000.0,18.35395225352976,1428.4791925908519,2.5055969210232814,-102.81280664353444,-72.24706460637226,0.0010225997901449216,10,250,182.3028574658049,0.05,182.25285746580488,132.25285746580488,42.47,0.001388888888888889,False
623,gradient_boosting,Cloud,7,21500000.0,17.289383668375727,837.0963220560548,2.150912286691531,-102.31849143866873,-72.27458754979239,0.0008279465749692086,21,215,183.3020941671751,0.10500000000000001,183.19709416717512,133.19709416717512,42.56999999999999,0.001388888888888889,False
624,gradient_boosting,Cloud,7,23300000.0,17.844573495767268,778.3525664252272,2.1651766061874405,-102.38940438199558,-72.35959419258009,0.0007571817848807438,23,216,183.30830830882005,0.115,183.19330830882004,133.19330830882004,42.78,0.001388888888888889,False
625,gradient_boosting,Cloud,7,23800000.0,19.148028930129115,1392.640687221635,2.360329421712686,-104.46813054006556,-72.66855513066847,0.0008330031330343378,23,236,183.85723622202,0.115,183.74223622201998,133.74223622201998,43.01,0.001388888888888889,False
626,gradient_boosting,Edge,4,27300000.0,17.638751836952128,-1633.7120471696473,2.0576708886571873,-103.46091571153839,-74.1001762509636,0.0018058309709851267,27,205,8.532271418209351,1.6875,6.844771418209351,18.44771418209351,8.3375,0.0001388888888888889,False
627,gradient_boosting,Cloud,7,24700000.0,18.327185574287824,751.7658068213343,1.9856590413735828,-102.11915878483302,-73.00360001706568,0.0002751725938283291,24,198,183.7256158059274,0.12000000000000001,183.60561580592739,133.60561580592739,43.24,0.001388888888888889,False
628,gradient_boosting,Edge,1,17300000.0,18.36196288281819,-537.9054018204638,1.8681797984809043,-103.43596073687733,-73.23766300622344,0.0016500479763329598,17,186,7.467075420742106,1.0625,6.404575420742106,14.045754207421064,8.4,0.0001388888888888889,False
629,gradient_boosting,Fog,5,17400000.0,18.203429302278664,1287.4924232686526,2.0977846810463063,-102.22197919602792,-72.71376862151727,-0.00016304795441839104,17,209,47.00512641486374,0.265625,46.73950141486374,63.47900282972748,7.945312499999999,0.0002777777777777778,False
630,gradient_boosting,Fog,6,15800000.0,18.07454382580288,1681.1328001179002,1.6319300199532576,-102.15009468574392,-72.72940558465582,0.00088131887668547,15,163,53.7162049364367,0.234375,53.4818299364367,76.9636598728734,7.976562499999999,0.0002777777777777778,False
631,gradient_boosting,Edge,3,16900000.0,17.790430577202166,-2369.6649052102753,1.877417608048506,-102.95542324374586,-72.93383602083958,0.0010724871144526286,16,187,6.865012833252569,1.0,5.865012833252569,8.650128332525695,8.5,0.0001388888888888889,False
632,gradient_boosting,Edge,2,18400000.0,17.55923806860079,17.08471104447807,1.7759549007274769,-102.91498289203066,-72.91268071539888,0.0012363022235352989,18,177,7.341083972564917,1.125,6.216083972564917,12.160839725649168,8.4375,0.0001388888888888889,False
633,gradient_boosting,Fog,5,16600000.000000002,17.5805632060158,693.3625775668488,1.0410291205282127,-103.3905053369951,-72.6740542674831,0.0022600825084764914,16,104,47.091577654405484,0.25,46.841577654405484,63.68315530881096,8.078125,0.0002777777777777778,False
634,gradient_boosting,Fog,6,14900000.0,17.542031765797596,634.8251617390556,1.2093762958301129,-105.01231477545033,-72.92072226195057,-4.8813539196476945e-05,14,120,53.85960002678465,0.21875,53.64085002678465,77.2817000535693,8.09375,0.0002777777777777778,False
635,gradient_boosting,Edge,4,11300000.0,17.925050972924126,-1361.5968531257067,1.2602824336640053,-100.58833015265864,-73.02993645032868,0.0015634347472966634,11,126,7.624207925142972,0.6875,6.936707925142972,19.367079251429725,8.674999999999999,0.0001388888888888889,False
636,gradient_boosting,Edge,1,14100000.0,17.43860055102258,-1665.0842620562946,1.1377106885128527,-103.9888323214552,-73.39051281072625,0.002004858312487299,14,113,7.271031469317751,0.875,6.396031469317751,13.960314693177505,8.612499999999999,0.0001388888888888889,False
637,gradient_boosting,Edge,2,17100000.0,18.143628270692734,-872.5853172297118,0.9083648865925121,-103.92095424625033,-72.51435896779276,0.0029778645108686002,17,100,7.307306597897118,1.0625,6.244806597897118,12.448065978971178,8.6625,0.0001388888888888889,False
638,gradient_boosting,Fog,5,17900000.0,18.440566906082456,2403.373734755435,0.23081787941235193,-103.47610534424692,-73.21051997345211,-7.311461546632221e-05,17,100,46.78607958942182,0.265625,46.52045458942182,63.040909178843634,8.203125,0.0002777777777777778,False
639,gradient_boosting,Edge,3,16100000.000000002,18.038801405495864,-1036.5150300772082,0.12643568778923706,-103.64672451075619,-73.0285775848689,0.0016373285716700158,16,100,6.782550695653621,1.0,5.782550695653621,7.825506956536207,8.7,0.0001388888888888889,False
640,gradient_boosting,Cloud,7,19600000.0,18.877765951615856,2151.884584959813,-0.031624370286228325,-103.03719350575665,-73.67872367045653,0.0006349272977888658,19,100,183.17859576029957,0.095,183.08359576029957,133.08359576029957,43.48,0.001388888888888889,False
641,gradient_boosting,Cloud,7,21600000.0,17.96239920933604,1672.339335736922,0.13269237717158813,-102.42446819998897,-72.4275950253322,0.00031555167749729293,21,100,184.29612167124245,0.10500000000000001,184.19112167124246,134.19112167124246,43.67,0.001388888888888889,False
642,gradient_boosting,Edge,4,25800000.0,18.888705310582168,-295.99984735511293,-0.001873892110284651,-103.25956730161543,-72.91790421123716,0.001098212705943256,25,100,8.516672431479945,1.5625,6.954172431479945,19.541724314799445,8.8125,0.0001388888888888889,False
643,gradient_boosting,Cloud,7,30800000.0,17.826373822415956,469.55212387142547,1.0531617628175625,-103.57409657211268,-72.7279361617711,0.00013053847974743633,30,105,183.366249626189,0.15,183.21624962618898,133.21624962618898,43.88,0.001388888888888889,False
644,gradient_boosting,Cloud,7,33900000.0,17.578759087959682,1329.5745203252868,1.4613201811026248,-102.95900805062082,-73.3098483758262,0.001020526490466116,33,146,184.75204243285646,0.165,184.58704243285646,134.58704243285646,44.18,0.001388888888888889,False
645,gradient_boosting,Cloud,7,22500000.0,17.779866640307556,3337.948560146506,1.4193335260826687,-103.14970476723494,-72.36295225439909,0.0016971245611971577,22,141,182.60064091358512,0.11,182.4906409135851,132.4906409135851,44.51,0.001388888888888889,False
646,gradient_boosting,Edge,1,27200000.0,18.286513904068784,-1763.010651502976,1.82452478132056,-103.2378626693123,-73.4347341214254,0.0009785174674353844,27,182,8.02058706060597,1.6875,6.333087060605971,13.330870606059706,8.7875,0.0001388888888888889,False
647,gradient_boosting,Cloud,7,23900000.0,18.107798096896,427.61404660303145,1.751572848494393,-103.00766560409306,-73.07045132865203,0.00029583342553281185,23,175,183.08192735454875,0.115,182.96692735454874,132.96692735454874,44.73,0.001388888888888889,False
648,gradient_boosting,Cloud,7,31800000.0,17.228755146596818,1394.2553453878506,1.587906799146338,-102.5947121739718,-73.26601459654086,0.0004581871147479158,31,158,182.87220942609505,0.155,182.71720942609505,132.71720942609505,44.96,0.001388888888888889,False
649,gradient_boosting,Edge,2,29300000.0,17.926862615934088,-1079.3353032400564,1.5928235331910143,-102.48245469535038,-73.2128588941894,0.00022830803405645816,29,159,8.102760082196237,1.8125,6.290260082196237,12.90260082196237,8.875,0.0001388888888888889,False
650,gradient_boosting,Cloud,7,33800000.0,17.55147947466572,2158.883997930333,1.7709491672227797,-102.03701535751377,-73.36658157795593,-0.0005180656670219717,33,177,183.96901953014267,0.165,183.80401953014268,133.80401953014268,45.269999999999996,0.001388888888888889,False
651,gradient_boosting,Edge,3,26200000.0,17.266080059861384,-1416.6967331797564,2.5400826795685045,-103.57532761907943,-73.23474243981588,1.4349616023475592e-05,26,254,7.311321372020599,1.625,5.686321372020599,6.863213720205984,8.9,0.0001388888888888889,False
652,gradient_boosting,Edge,4,30400000.0,17.89887376452728,-901.4700072010994,2.0062013154260345,-103.60107585476874,-73.40760028441464,9.652666565354887e-05,30,200,8.790156649817114,1.875,6.915156649817114,19.151566498171142,9.125,0.0001388888888888889,False
653,gradient_boosting,Cloud,7,25100000.0,18.315671611711355,24.302739395917683,2.0475798789864395,-103.25875734818948,-74.40837482061116,0.001668074458168918,25,204,185.4300008308651,0.125,185.3050008308651,135.3050008308651,45.6,0.001388888888888889,False
